local_time,S1_uT,S2_uT,S3_uT,S4_uT,S5_uT,S6_uT,I1_A,I2_A,I3_A,I4_A,I5_A,I6_A,MC1_A,MV1_V,MC2_A,MV2_V,MC3_A,MV3_V,MC4_A,MV4_V,MC5_A,MV5_V,MC6_A,MV6_V
2025-11-11T11:43:04.081+01:00,-0.031722,0.018252,0.013456,-0.061309,-0.057742,-0.006887,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.971,12.342,10.339,21.01,21.768,32.455,42.74,6.246,5.031,24.525,25.181
2025-11-11T11:43:04.823+01:00,-0.027977,0.014601,0.008165,-0.062247,-0.044793,-0.009510,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.971,12.342,10.339,21.01,21.768,32.455,42.74,6.246,5.031,24.525,25.181
2025-11-11T11:43:06.375+01:00,-0.022382,0.009081,0.002532,-0.066798,-0.030635,-0.010208,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.971,12.342,10.339,21.01,21.769,32.455,42.742,6.246,5.032,24.524,25.183
2025-11-11T11:43:07.116+01:00,-0.024505,0.011265,0.004626,-0.052038,-0.033708,-0.008166,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.971,12.342,10.339,21.01,21.769,32.455,42.742,6.246,5.032,24.524,25.183
2025-11-11T11:43:08.669+01:00,-0.018204,0.005012,-0.000299,-0.061230,-0.026966,-0.010533,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.971,12.342,10.338,21.01,21.77,32.455,42.745,6.246,5.032,24.525,25.184
2025-11-11T11:43:09.409+01:00,-0.022364,0.008010,0.006360,-0.038384,-0.016373,-0.008426,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.971,12.342,10.338,21.01,21.77,32.455,42.745,6.246,5.032,24.525,25.184
2025-11-11T11:43:11.015+01:00,-0.023091,0.014208,0.005088,-0.032107,-0.014498,-0.005341,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.972,12.342,10.338,21.01,21.771,32.455,42.748,6.246,5.032,24.525,25.185
2025-11-11T11:43:11.773+01:00,-0.025073,0.012766,0.004071,-0.053286,-0.033999,-0.006873,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.972,12.342,10.338,21.01,21.771,32.455,42.748,6.246,5.032,24.525,25.185
2025-11-11T11:43:13.279+01:00,-0.027858,0.010213,0.005857,-0.068829,-0.044199,-0.008098,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.972,12.342,10.339,21.01,21.772,32.455,42.751,6.247,5.032,24.525,25.187
2025-11-11T11:43:14.010+01:00,-0.023686,0.009570,0.003285,-0.072063,-0.054959,-0.009079,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.972,12.342,10.339,21.01,21.772,32.455,42.751,6.247,5.032,24.525,25.187
2025-11-11T11:43:15.538+01:00,-0.021549,0.007656,0.005228,-0.073450,-0.046567,-0.011263,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.972,12.342,10.338,21.01,21.773,32.455,42.754,6.246,5.032,24.525,25.188
2025-11-11T11:43:16.295+01:00,-0.022439,0.013925,0.004183,-0.077160,-0.056854,-0.009010,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.972,12.342,10.338,21.01,21.773,32.455,42.754,6.246,5.032,24.525,25.188
2025-11-11T11:43:17.832+01:00,-0.021951,0.013740,0.004746,-0.087928,-0.066483,-0.009808,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.973,12.343,10.339,21.01,21.773,32.456,42.757,6.246,5.032,24.525,25.189
2025-11-11T11:43:18.594+01:00,-0.025361,0.016192,0.005197,-0.067743,-0.059786,-0.007847,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.973,12.343,10.339,21.01,21.773,32.456,42.757,6.246,5.032,24.525,25.189
2025-11-11T11:43:20.124+01:00,-0.024289,0.016954,0.001557,-0.058194,-0.054429,-0.007677,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.973,12.342,10.339,21.01,21.774,32.455,42.76,6.246,5.032,24.525,25.19
2025-11-11T11:43:20.889+01:00,-0.028631,0.017563,-0.001354,-0.028155,-0.015943,-0.007542,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.973,12.342,10.339,21.01,21.774,32.455,42.76,6.246,5.032,24.525,25.19
2025-11-11T11:43:22.415+01:00,-0.032105,0.019250,0.000317,0.018076,0.021445,-0.004633,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.973,12.342,10.339,21.01,21.775,32.455,42.764,6.246,5.032,24.525,25.191
2025-11-11T11:43:23.181+01:00,-0.030884,0.015400,-0.002347,0.055061,0.074956,-0.006307,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.973,12.342,10.339,21.01,21.775,32.455,42.764,6.246,5.032,24.525,25.191
2025-11-11T11:43:24.710+01:00,-0.032507,0.010920,0.000723,0.103048,0.125565,-0.006445,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.973,12.343,10.339,21.01,21.776,32.455,42.766,6.246,5.032,24.525,25.193
2025-11-11T11:43:25.474+01:00,-0.027406,0.012736,0.000578,0.146839,0.174052,-0.002556,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.973,12.343,10.339,21.01,21.776,32.455,42.766,6.246,5.032,24.525,25.193
2025-11-11T11:43:27.018+01:00,-0.028525,0.012789,0.005663,0.152871,0.179842,-0.000645,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.974,12.342,10.339,21.01,21.777,32.455,42.768,6.246,5.033,24.525,25.194
2025-11-11T11:43:27.765+01:00,-0.026820,0.014231,-0.000670,0.147297,0.181873,-0.003116,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.974,12.342,10.339,21.01,21.777,32.455,42.768,6.246,5.033,24.525,25.194
2025-11-11T11:43:29.311+01:00,-0.029256,0.013985,-0.003136,0.154637,0.195299,-0.005093,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.974,12.342,10.338,21.01,21.777,32.456,42.77,6.246,5.033,24.525,25.196
2025-11-11T11:43:30.059+01:00,-0.030005,0.011188,-0.009109,0.194510,0.233639,-0.002674,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.974,12.342,10.338,21.01,21.777,32.456,42.77,6.246,5.033,24.525,25.196
2025-11-11T11:43:31.584+01:00,-0.028004,0.006350,-0.011287,0.233008,0.274911,-0.004739,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.974,12.342,10.339,21.01,21.778,32.455,42.773,6.246,5.032,24.525,25.197
2025-11-11T11:43:32.343+01:00,-0.027603,0.007680,-0.010430,0.274406,0.307929,-0.001192,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.974,12.342,10.339,21.01,21.778,32.455,42.773,6.246,5.032,24.525,25.197
2025-11-11T11:43:33.851+01:00,-0.027282,0.004744,-0.008344,0.279925,0.330343,-0.000953,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.974,12.342,10.34,21.01,21.779,32.455,42.775,6.246,5.033,24.525,25.198
2025-11-11T11:43:34.636+01:00,-0.028426,0.007795,-0.004075,0.322340,0.357474,0.001837,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.974,12.342,10.34,21.01,21.779,32.455,42.775,6.246,5.033,24.525,25.198
2025-11-11T11:43:36.169+01:00,-0.029341,0.014036,-0.003260,0.337872,0.368580,0.002870,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.975,12.342,10.34,21.01,21.78,32.455,42.778,6.246,5.033,24.525,25.199
2025-11-11T11:43:36.928+01:00,-0.031273,0.012629,-0.000008,0.356898,0.393264,0.002296,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.975,12.342,10.34,21.01,21.78,32.455,42.778,6.246,5.033,24.525,25.199
2025-11-11T11:43:38.459+01:00,-0.029018,0.016703,-0.006606,0.370918,0.407811,0.004437,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.975,12.342,10.339,21.01,21.781,32.455,42.781,6.246,5.033,24.525,25.201
2025-11-11T11:43:39.221+01:00,-0.031014,0.017363,-0.001285,0.401734,0.436449,0.004949,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.975,12.342,10.339,21.01,21.781,32.455,42.781,6.246,5.033,24.525,25.201
2025-11-11T11:43:40.752+01:00,-0.030012,0.020490,-0.001028,0.375188,0.404359,0.009160,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.975,12.342,10.341,21.01,21.782,32.455,42.783,6.247,5.033,24.525,25.202
2025-11-11T11:43:41.514+01:00,-0.034609,0.017792,-0.002222,0.342150,0.374687,0.007328,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.975,12.342,10.341,21.01,21.782,32.455,42.783,6.247,5.033,24.525,25.202
2025-11-11T11:43:43.002+01:00,-0.038287,0.023434,-0.004378,0.339320,0.357550,0.007262,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.976,12.342,10.339,21.01,21.783,32.455,42.785,6.246,5.033,24.525,25.204
2025-11-11T11:43:43.731+01:00,-0.037230,0.016147,-0.012702,0.317456,0.354240,0.003210,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.976,12.342,10.339,21.01,21.783,32.455,42.785,6.246,5.033,24.525,25.204
2025-11-11T11:43:45.230+01:00,-0.041584,0.019518,-0.011562,0.314365,0.342392,0.005168,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.976,12.342,10.339,21.01,21.783,32.455,42.787,6.246,5.033,24.525,25.204
2025-11-11T11:43:45.976+01:00,-0.037267,0.017014,-0.015850,0.294892,0.335513,0.004134,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.976,12.342,10.339,21.01,21.783,32.455,42.787,6.246,5.033,24.525,25.204
2025-11-11T11:43:47.506+01:00,-0.036414,0.016211,-0.016680,0.283113,0.332811,0.001907,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.976,12.342,10.34,21.01,21.785,32.455,42.79,6.246,5.034,24.525,25.206
2025-11-11T11:43:48.267+01:00,-0.033131,0.015569,-0.018544,0.219891,0.266249,0.000126,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.976,12.342,10.34,21.01,21.785,32.455,42.79,6.246,5.034,24.525,25.206
2025-11-11T11:43:49.799+01:00,-0.029105,0.015055,-0.012235,0.157513,0.211599,-0.002499,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.976,12.342,10.341,21.01,21.785,32.455,42.792,6.246,5.033,24.525,25.207
2025-11-11T11:43:50.561+01:00,-0.031084,0.016044,-0.007188,0.152210,0.191679,-0.001999,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.976,12.342,10.341,21.01,21.785,32.455,42.792,6.246,5.033,24.525,25.207
2025-11-11T11:43:52.092+01:00,-0.027467,0.014235,-0.007150,0.154568,0.188743,-0.001600,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.977,12.342,10.339,21.01,21.787,32.455,42.795,6.246,5.034,24.525,25.209
2025-11-11T11:43:52.854+01:00,-0.027174,0.016588,0.000880,0.105254,0.125995,-0.001280,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.977,12.342,10.339,21.01,21.787,32.455,42.795,6.246,5.034,24.525,25.209
2025-11-11T11:43:54.386+01:00,-0.025739,0.015871,-0.001896,0.076404,0.096796,-0.003624,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.977,12.342,10.338,21.01,21.787,32.455,42.798,6.246,5.033,24.525,25.21
2025-11-11T11:43:55.146+01:00,-0.023191,0.015296,0.003683,0.037523,0.068237,-0.005499,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.977,12.342,10.338,21.01,21.787,32.455,42.798,6.246,5.033,24.525,25.21
2025-11-11T11:43:56.677+01:00,-0.017153,0.013637,0.006946,-0.001382,0.041389,-0.008399,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.216,10.977,12.342,10.339,21.01,21.789,32.455,42.8,6.246,5.034,24.525,25.211
2025-11-11T11:43:57.441+01:00,-0.020322,0.016110,0.005557,0.054095,0.082911,-0.005319,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.216,10.977,12.342,10.339,21.01,21.789,32.455,42.8,6.246,5.034,24.525,25.211
2025-11-11T11:43:58.971+01:00,-0.021458,0.014288,0.001846,0.101076,0.133329,-0.005655,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.978,12.342,10.34,21.01,21.789,32.455,42.802,6.246,5.034,24.525,25.212
2025-11-11T11:43:59.733+01:00,-0.021166,0.018030,0.006677,0.109661,0.139463,-0.004524,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.978,12.342,10.34,21.01,21.789,32.455,42.802,6.246,5.034,24.525,25.212
2025-11-11T11:44:01.264+01:00,-0.019533,0.021024,0.010541,0.086328,0.108971,-0.002220,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.978,12.342,10.341,21.01,21.79,32.455,42.804,6.246,5.034,24.525,25.214
2025-11-11T11:44:02.026+01:00,-0.024826,0.022019,0.009833,0.092663,0.097777,-0.000376,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.978,12.342,10.341,21.01,21.79,32.455,42.804,6.246,5.034,24.525,25.214
2025-11-11T11:44:03.450+01:00,-0.025061,0.021615,0.011866,0.113530,0.112421,-0.000300,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.978,12.342,10.34,21.01,21.791,32.455,42.805,6.246,5.034,24.525,25.215
2025-11-11T11:44:04.208+01:00,-0.029249,0.017292,0.014693,0.062024,0.057137,-0.006840,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.978,12.342,10.34,21.01,21.791,32.455,42.805,6.246,5.034,24.525,25.215
2025-11-11T11:44:05.740+01:00,-0.029999,0.017834,0.016954,0.057419,0.047110,-0.006872,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.978,12.342,10.341,21.01,21.791,32.455,42.808,6.246,5.034,24.525,25.217
2025-11-11T11:44:07.321+01:00,-0.029199,0.012867,0.014964,0.013135,0.019288,-0.009498,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.978,12.342,10.341,21.01,21.791,32.455,42.808,6.246,5.034,24.525,25.217
2025-11-11T11:44:08.850+01:00,-0.027359,0.011694,0.009371,-0.011892,-0.006970,-0.007598,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.979,12.342,10.341,21.01,21.793,32.455,42.812,6.246,5.034,24.525,25.218
2025-11-11T11:44:09.613+01:00,-0.029688,0.010755,0.011497,-0.018713,-0.013376,-0.008679,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.979,12.342,10.341,21.01,21.793,32.455,42.812,6.246,5.034,24.525,25.218
2025-11-11T11:44:11.145+01:00,-0.028950,0.017804,0.011797,-0.017571,-0.015901,-0.005543,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.978,12.342,10.34,21.01,21.793,32.455,42.816,6.246,5.034,24.525,25.219
2025-11-11T11:44:11.906+01:00,-0.027160,0.012843,0.004238,-0.016657,0.006879,-0.007034,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.978,12.342,10.34,21.01,21.793,32.455,42.816,6.246,5.034,24.525,25.219
2025-11-11T11:44:13.399+01:00,-0.030928,0.020875,0.004790,0.007675,0.022504,-0.001627,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.979,12.342,10.341,21.01,21.794,32.455,42.819,6.246,5.034,24.525,25.221
2025-11-11T11:44:14.161+01:00,-0.026142,0.014100,0.002432,-0.028060,0.003603,-0.005302,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.979,12.342,10.341,21.01,21.794,32.455,42.819,6.246,5.034,24.525,25.221
2025-11-11T11:44:15.649+01:00,-0.027514,0.013880,0.001946,-0.043448,-0.010318,-0.006842,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.979,12.343,10.342,21.01,21.795,32.455,42.821,6.246,5.034,24.525,25.222
2025-11-11T11:44:16.409+01:00,-0.022011,0.015104,-0.001043,-0.071559,-0.027854,-0.005473,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.979,12.343,10.342,21.01,21.795,32.455,42.821,6.246,5.034,24.525,25.222
2025-11-11T11:44:18.696+01:00,-0.025409,0.013483,0.003165,-0.096647,-0.045883,-0.005779,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.98,12.343,10.338,21.01,21.795,32.455,42.826,6.246,5.034,24.525,25.224
2025-11-11T11:44:20.260+01:00,-0.025527,0.010786,0.002532,-0.093117,-0.040707,-0.008623,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.98,12.343,10.338,21.01,21.795,32.455,42.826,6.246,5.034,24.525,25.224
2025-11-11T11:44:21.753+01:00,-0.020422,0.013829,-0.000574,-0.117894,-0.070565,-0.008298,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.98,12.343,10.335,21.01,21.797,32.455,42.829,6.246,5.035,24.525,25.226
2025-11-11T11:44:22.515+01:00,-0.025537,0.013663,0.006141,-0.134915,-0.090652,-0.009239,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.98,12.343,10.335,21.01,21.797,32.455,42.829,6.246,5.035,24.525,25.226
2025-11-11T11:44:24.045+01:00,-0.029630,0.018731,0.008913,-0.114532,-0.088322,-0.007391,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.98,12.342,10.335,21.01,21.797,32.455,42.831,6.246,5.035,24.525,25.228
2025-11-11T11:44:24.807+01:00,-0.028904,0.009785,0.004530,-0.108626,-0.068057,-0.011113,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.98,12.342,10.335,21.01,21.797,32.455,42.831,6.246,5.035,24.525,25.228
2025-11-11T11:44:26.339+01:00,-0.029723,0.014428,0.005024,-0.076301,-0.047846,-0.006290,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.981,12.342,10.335,21.01,21.799,32.455,42.834,6.246,5.034,24.525,25.228
2025-11-11T11:44:27.101+01:00,-0.028979,0.010142,0.004019,-0.065040,-0.029077,-0.009032,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.981,12.342,10.335,21.01,21.799,32.455,42.834,6.246,5.034,24.525,25.228
2025-11-11T11:44:28.590+01:00,-0.033783,0.012114,0.004615,-0.014032,0.001739,-0.008626,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.981,12.342,10.336,21.01,21.799,32.456,42.836,6.246,5.035,24.525,25.229
2025-11-11T11:44:29.363+01:00,-0.031026,0.008291,0.011492,0.013774,0.045991,-0.006901,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.981,12.342,10.336,21.01,21.799,32.456,42.836,6.246,5.035,24.525,25.229
2025-11-11T11:44:30.936+01:00,-0.030021,0.015833,0.010594,0.022819,0.045993,-0.005520,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.981,12.342,10.335,21.01,21.799,32.455,42.838,6.246,5.035,24.525,25.231
2025-11-11T11:44:31.693+01:00,-0.025417,0.011266,0.003275,-0.019745,0.019794,-0.008416,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.981,12.342,10.335,21.01,21.799,32.455,42.838,6.246,5.035,24.525,25.231
2025-11-11T11:44:33.271+01:00,-0.030933,0.015613,0.002620,-0.015796,0.006635,-0.008133,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.982,12.342,10.337,21.01,21.801,32.455,42.84,6.246,5.035,24.525,25.232
2025-11-11T11:44:34.073+01:00,-0.036547,0.011090,0.000696,0.038563,0.057708,-0.009106,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.982,12.342,10.337,21.01,21.801,32.455,42.84,6.246,5.035,24.525,25.232
2025-11-11T11:44:35.538+01:00,-0.043637,0.012872,-0.002043,0.114851,0.123567,-0.007285,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.982,12.342,10.336,21.01,21.801,32.455,42.841,6.246,5.035,24.525,25.234
2025-11-11T11:44:36.297+01:00,-0.033510,0.007698,-0.005635,0.157481,0.197253,-0.005828,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.982,12.342,10.336,21.01,21.801,32.455,42.841,6.246,5.035,24.525,25.234
2025-11-11T11:44:37.823+01:00,-0.034608,0.013958,-0.001908,0.184984,0.216803,-0.003263,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.982,12.342,10.337,21.01,21.801,32.455,42.843,6.246,5.035,24.525,25.235
2025-11-11T11:44:38.589+01:00,-0.025086,0.015167,-0.001526,0.142788,0.187842,-0.002610,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.982,12.342,10.337,21.01,21.801,32.455,42.843,6.246,5.035,24.525,25.235
2025-11-11T11:44:40.116+01:00,-0.033269,0.012133,-0.003821,0.147030,0.175274,-0.009888,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.982,12.342,10.339,21.01,21.802,32.455,42.846,6.246,5.035,24.525,25.236
2025-11-11T11:44:40.865+01:00,-0.028015,0.013707,-0.008257,0.168824,0.205819,-0.007910,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.982,12.342,10.339,21.01,21.802,32.455,42.846,6.246,5.035,24.525,25.236
2025-11-11T11:44:42.373+01:00,-0.025012,0.013565,-0.011805,0.175659,0.222455,-0.010328,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.983,12.342,10.342,21.01,21.803,32.455,42.848,6.246,5.035,24.525,25.237
2025-11-11T11:44:43.135+01:00,-0.025210,0.018652,-0.004244,0.221927,0.251564,-0.005663,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.983,12.342,10.342,21.01,21.803,32.455,42.848,6.246,5.035,24.525,25.237
2025-11-11T11:44:44.628+01:00,-0.020168,0.017522,-0.003395,0.215542,0.262851,-0.005930,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.983,12.342,10.341,21.01,21.803,32.455,42.85,6.246,5.036,24.525,25.239
2025-11-11T11:44:45.389+01:00,-0.022734,0.021817,-0.000116,0.177634,0.211681,-0.002144,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.983,12.342,10.341,21.01,21.803,32.455,42.85,6.246,5.036,24.525,25.239
2025-11-11T11:44:46.877+01:00,-0.020787,0.018854,-0.001493,0.146107,0.181145,-0.003115,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.983,12.342,10.341,21.01,21.804,32.455,42.852,6.246,5.035,24.525,25.24
2025-11-11T11:44:47.636+01:00,-0.024430,0.019083,0.004006,0.120885,0.152716,-0.003892,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.983,12.342,10.341,21.01,21.804,32.455,42.852,6.246,5.035,24.525,25.24
2025-11-11T11:44:49.125+01:00,-0.024744,0.019267,0.008404,0.112508,0.128773,-0.003114,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.983,12.342,10.343,21.01,21.805,32.455,42.855,6.246,5.036,24.525,25.241
2025-11-11T11:44:49.892+01:00,-0.023795,0.018013,0.002724,0.116207,0.138418,-0.006491,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.983,12.342,10.343,21.01,21.805,32.455,42.855,6.246,5.036,24.525,25.241
2025-11-11T11:44:51.381+01:00,-0.028236,0.017011,0.007379,0.151965,0.164535,-0.003793,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.984,12.342,10.343,21.01,21.806,32.456,42.857,6.246,5.036,24.525,25.242
2025-11-11T11:44:52.143+01:00,-0.025189,0.015008,0.004503,0.177972,0.206428,-0.005634,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.984,12.342,10.343,21.01,21.806,32.456,42.857,6.246,5.036,24.525,25.242
2025-11-11T11:44:53.673+01:00,-0.025351,0.012007,0.006202,0.197578,0.232142,-0.005907,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.984,12.342,10.341,21.01,21.807,32.455,42.86,6.246,5.036,24.525,25.244
2025-11-11T11:44:54.435+01:00,-0.022881,0.009605,0.000962,0.186862,0.230314,-0.006126,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.984,12.342,10.341,21.01,21.807,32.455,42.86,6.246,5.036,24.525,25.244
2025-11-11T11:44:55.929+01:00,-0.028905,0.010284,-0.000630,0.200690,0.238051,-0.006301,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.984,12.342,10.343,21.01,21.807,32.455,42.863,6.246,5.036,24.525,25.245
2025-11-11T11:44:56.689+01:00,-0.032324,0.014827,-0.003104,0.235352,0.257441,-0.001041,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.984,12.342,10.343,21.01,21.807,32.455,42.863,6.246,5.036,24.525,25.245
2025-11-11T11:44:58.133+01:00,-0.029859,0.010462,-0.010283,0.219681,0.264953,-0.000832,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.984,12.342,10.344,21.01,21.808,32.455,42.865,6.246,5.036,24.525,25.246
2025-11-11T11:44:58.898+01:00,-0.029087,0.014970,-0.004227,0.184945,0.225162,0.003334,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.984,12.342,10.344,21.01,21.808,32.455,42.865,6.246,5.036,24.525,25.246
2025-11-11T11:45:00.443+01:00,-0.024670,0.017176,-0.008581,0.128356,0.168330,0.004067,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.985,12.342,10.344,21.01,21.809,32.455,42.866,6.246,5.036,24.525,25.247
2025-11-11T11:45:01.193+01:00,-0.027536,0.018941,-0.004265,0.104085,0.138664,0.001854,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.985,12.342,10.344,21.01,21.809,32.455,42.866,6.246,5.036,24.525,25.247
2025-11-11T11:45:02.736+01:00,-0.027229,0.022952,-0.006012,0.084668,0.116131,0.005483,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.985,12.342,10.345,21.01,21.809,32.456,42.869,6.246,5.036,24.525,25.248
2025-11-11T11:45:03.485+01:00,-0.028383,0.020962,0.000390,0.072934,0.104705,0.005786,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.985,12.342,10.345,21.01,21.809,32.456,42.869,6.246,5.036,24.525,25.248
